0.0037359900373599006,0.3496376811594203,0.005340797021932688,0.09030471533148476,0.22257383966244726,0.22494669509594883,0.006661283811061769,0.0059678885186307176,0.004444348090014309,0.0015571473061351607,1.0
0.0,0.028985507246376812,6.94511966441182e-05,0.031644732799124005,0.37974683544303794,1.0,0.00015139281388776746,0.0,0.00021679746780557603,0.0009342883836810964,1.0
0.0112079701120797,0.0018115942028985507,9.028655563735364e-05,0.0003594087818649405,0.5253164556962026,0.5735607675906184,0.002018570851836899,0.00012117540139351709,0.00010839873390278799,0.0,1.0
0.0,0.07065217391304349,0.00022918894892559,0.07447583115608583,1.0,1.0,0.007872426322163908,0.0009996970614965161,0.0007154316437584008,0.0,1.0
0.0,0.0778985507246377,0.0002569694275832372,0.0819247178268618,0.9040084388185654,1.0,0.003835284618490109,0.0009996970614965161,0.0008021506308806313,0.0003114294612270321,1.0
0.0024906600249066007,0.20833333333333331,0.0023682858055644298,0.07199348967304975,0.32067510548523204,0.3294243070362473,0.012313282196205087,0.0035443804907603757,0.0026449291072280275,0.0003114294612270321,1.0
0.0,0.1358695652173913,0.0004792132568444154,0.14151581119306952,0.9588607594936709,1.0,0.007165926524020993,0.0019993941229930327,0.0014959025278584745,0.0003114294612270321,1.0
0.0,0.3532608695652174,0.0013126276165738335,0.3649824113163486,0.9789029535864979,1.0,0.012716996366572466,0.005604362314450166,0.004097472141525387,0.0006228589224540643,1.0
0.033623910336239106,0.5960144927536232,0.06412428986151432,0.021935109023767534,0.005274261603375532,0.004264392324093813,0.006055712555510699,0.015752802181157224,0.013159606295798465,0.004982871379632514,1.0
0.0024906600249066007,0.9836956521739131,0.011285819454669204,0.33766361945127776,0.2890295358649789,0.36673773987206826,0.0030520791279773918,0.01590427143289912,0.01420023414126523,0.009965742759265027,1.0
0.0,0.018115942028985508,2.7780478657647266e-05,0.020471402792960055,1.0,1.0,0.002018570851836899,0.00012117540139351709,8.67189871222304e-05,0.0,1.0
0.0,0.5108695652173914,0.0019168530273776618,0.526995696405726,0.9926160337552743,1.0,0.028159063383124745,0.008300514995455923,0.005983610111433899,0.0003114294612270321,1.0
0.0,0.018115942028985508,2.7780478657647266e-05,0.020471402792960055,0.9040084388185654,1.0,0.0018167137666532096,9.088155104513784e-05,8.67189871222304e-05,0.0,1.0
0.006226650062266501,0.036231884057971016,0.0008264692400650064,0.006504740285255114,0.20464135021097046,0.2046908315565032,0.006055712555510699,0.0007270524083611027,0.0005419936695139401,0.0,1.0
0.0,0.358695652173913,0.001333462975567069,0.3705690763194306,0.9419831223628692,1.0,0.007387969317723052,0.0054831869130566495,0.00416251138186706,0.0012457178449081284,1.0
0.0024906600249066007,0.1902173913043478,0.0021599322156320754,0.06578484263295797,0.21729957805907174,0.2963752665245203,0.0010718611223253934,0.002272038776128446,0.0021896544248363177,0.003737153534724385,1.0
0.0,0.04528985507246377,0.00013195727362382456,0.048404727808369935,1.0,1.0,0.005046427129592248,0.0005755831566192064,0.00041191518883059445,0.0,1.0
0.0,0.1902173913043478,0.00068756684677677,0.1973824612238893,0.4029535864978903,1.0,4.037141703673808e-06,0.0011814601635867917,0.0021462949312752028,0.013702896293989412,1.0
0.0012453300124533001,0.11231884057971016,0.0008264692400650064,0.05864694698068689,0.30485232067510554,0.47547974413646055,0.0019681065805409767,0.001090578612541654,0.0012357455664917833,0.0009342883836810964,1.0
0.0,0.02717391304347826,6.250607697970637e-05,0.029782511131430017,0.9345991561181434,1.0,0.0028259991925716588,0.0002423508027870342,0.00019511772102501841,0.0,1.0
