10.0,162.0,1620.0,16.2,0.454,0.573,5.93,735.0,928.0,124.0,1.0
8.0,209.0,1672.0,26.125,0.173,0.828,1.27,290.0,1384.0,228.0,1.0
14.0,29.0,406.0,2.071,0.14,0.502,1.63,57.0,204.0,35.0,1.0
3.0,90.0,270.0,30.0,0.511,0.907,2.34,138.0,245.0,59.0,1.0
9.0,43.0,387.0,4.778,0.388,0.886,2.73,150.0,343.0,55.0,1.0
8.0,32.0,256.0,4.0,0.352,0.973,1.8,90.0,249.0,50.0,1.0
14.0,371.0,5194.0,26.5,0.38,0.59,4.85,1975.0,3066.0,407.0,1.0
8.0,261.0,2088.0,32.625,0.218,0.773,1.34,455.0,1615.0,340.0,1.0
8.0,48.0,384.0,6.0,0.354,0.901,1.68,136.0,346.0,81.0,1.0
8.0,15.0,120.0,1.875,0.25,0.808,2.14,30.0,97.0,14.0,1.0
8.0,25.0,200.0,3.125,0.365,0.73,1.83,73.0,146.0,40.0,1.0
8.0,120.0,960.0,15.0,0.25,0.748,1.66,240.0,718.0,145.0,1.0
10.0,511.0,5110.0,51.1,0.158,0.625,1.35,805.0,3194.0,596.0,1.0
12.0,118.0,1416.0,9.833,0.35,0.778,2.98,495.0,1102.0,166.0,1.0
10.0,318.0,3180.0,31.8,0.128,0.511,1.18,406.0,1625.0,344.0,1.0
5.0,3.0,15.0,0.6,0.533,1.0,2.67,8.0,15.0,3.0,1.0
38.0,227.0,8626.0,5.974,0.304,0.648,7.09,2623.0,5593.0,370.0,1.0
8.0,93.0,744.0,11.625,0.185,0.538,1.24,138.0,400.0,111.0,1.0
10.0,238.0,2380.0,23.8,0.353,0.727,2.85,840.0,1730.0,295.0,1.0
10.0,108.0,1080.0,10.8,0.297,0.831,1.84,321.0,897.0,174.0,1.0
9.0,76.0,684.0,8.444,0.363,0.874,2.18,248.0,598.0,114.0,1.0
8.0,216.0,1728.0,27.0,0.156,0.511,1.33,270.0,883.0,203.0,1.0
7.0,46.0,322.0,6.571,0.298,0.994,2.18,96.0,320.0,44.0,1.0
7.0,56.0,392.0,8.0,0.319,0.829,1.45,125.0,325.0,86.0,1.0
8.0,12.0,96.0,1.5,0.469,1.0,1.61,45.0,96.0,28.0,1.0
9.0,37.0,333.0,4.111,0.228,0.586,1.27,76.0,195.0,60.0,1.0
9.0,56.0,504.0,6.222,0.196,0.617,1.24,99.0,311.0,80.0,1.0
8.0,14.0,112.0,1.75,0.321,0.938,1.71,36.0,105.0,21.0,1.0
8.0,73.0,584.0,9.125,0.433,0.875,2.75,253.0,511.0,92.0,1.0
8.0,69.0,552.0,8.625,0.312,0.842,1.91,172.0,465.0,90.0,1.0
11.0,100.0,1100.0,9.091,0.456,0.882,3.04,502.0,970.0,165.0,1.0
8.0,44.0,352.0,5.5,0.426,0.938,3.26,150.0,330.0,46.0,1.0
10.0,34.0,340.0,3.4,0.421,0.906,2.01,143.0,308.0,71.0,1.0
5.0,11.0,55.0,2.2,0.4,0.927,1.57,22.0,51.0,14.0,1.0
8.0,48.0,384.0,6.0,0.354,0.865,1.89,136.0,332.0,72.0,1.0
5.0,94.0,470.0,18.8,0.183,0.798,1.62,86.0,375.0,53.0,1.0
9.0,488.0,4392.0,54.222,0.074,0.343,1.28,326.0,1508.0,254.0,1.0
12.0,72.0,864.0,6.0,0.63,0.885,6.11,544.0,765.0,89.0,1.0
9.0,272.0,2448.0,30.222,0.269,0.696,1.93,659.0,1704.0,342.0,1.0
9.0,22.0,198.0,2.444,0.288,0.818,2.48,57.0,162.0,23.0,1.0
10.0,36.0,360.0,3.6,0.356,0.672,2.33,128.0,242.0,55.0,1.0
7.0,315.0,2205.0,45.0,0.056,0.248,1.13,124.0,546.0,110.0,1.0
11.0,22.0,242.0,2.0,0.603,0.888,8.59,146.0,215.0,17.0,1.0
7.0,20.0,140.0,2.857,0.429,0.993,2.0,60.0,139.0,30.0,1.0
13.0,138.0,1794.0,10.615,0.232,0.697,3.86,417.0,1251.0,108.0,1.0
10.0,20.0,200.0,2.0,0.435,0.89,2.9,87.0,178.0,30.0,1.0
11.0,84.0,924.0,7.636,0.251,0.681,1.77,232.0,629.0,131.0,1.0
11.0,84.0,924.0,7.636,0.262,0.82,1.69,242.0,758.0,143.0,1.0
9.0,18.0,162.0,2.0,0.543,0.815,8.8,88.0,132.0,10.0,1.0
7.0,223.0,1561.0,31.857,0.205,0.664,1.4,320.0,1036.0,229.0,1.0
10.0,8.0,80.0,0.8,0.313,0.9,1.56,25.0,72.0,16.0,1.0
10.0,18.0,180.0,1.8,0.522,0.694,9.4,94.0,125.0,10.0,1.0
6.0,46.0,276.0,7.667,0.315,0.75,2.12,87.0,207.0,41.0,1.0
8.0,12.0,96.0,1.5,0.469,0.948,2.14,45.0,91.0,21.0,1.0
7.0,31.0,217.0,4.429,0.461,0.922,2.13,100.0,200.0,47.0,1.0
7.0,36.0,252.0,5.143,0.567,0.929,2.51,143.0,234.0,57.0,1.0
10.0,6.0,60.0,0.6,0.433,1.0,2.6,26.0,60.0,10.0,1.0
9.0,28.0,252.0,3.111,0.317,0.976,1.95,80.0,246.0,41.0,1.0
10.0,105.0,1050.0,10.5,0.234,0.811,1.7,246.0,852.0,145.0,1.0
8.0,47.0,376.0,5.875,0.34,0.753,2.0,128.0,283.0,64.0,1.0
11.0,44.0,484.0,4.0,0.308,0.818,2.01,149.0,396.0,74.0,1.0
10.0,9.0,90.0,0.9,0.3,0.778,2.25,27.0,70.0,12.0,1.0
8.0,17.0,136.0,2.125,0.294,0.654,2.22,40.0,89.0,18.0,1.0
9.0,510.0,4590.0,56.667,0.161,0.595,1.31,740.0,2732.0,566.0,1.0
11.0,271.0,2981.0,24.636,0.162,0.542,1.36,483.0,1616.0,355.0,1.0
10.0,19.0,190.0,1.9,0.332,0.695,3.71,63.0,132.0,17.0,1.0
6.0,93.0,558.0,15.5,0.238,0.711,1.71,133.0,397.0,78.0,1.0
12.0,73.0,876.0,6.083,0.259,0.743,2.1,227.0,651.0,108.0,1.0
12.0,8.0,96.0,0.667,0.438,0.51,42.0,42.0,49.0,1.0,1.0
9.0,82.0,738.0,9.111,0.374,0.866,2.3,276.0,639.0,120.0,1.0
5.0,25.0,125.0,5.0,0.4,0.928,1.52,50.0,116.0,33.0,1.0
1.0,118.0,118.0,118.0,0.186,1.0,1.05,22.0,118.0,21.0,1.0
7.0,16.0,112.0,2.286,0.438,0.857,2.04,49.0,96.0,24.0,1.0
12.0,261.0,3132.0,21.75,0.223,0.578,1.92,698.0,1810.0,364.0,1.0
8.0,25.0,200.0,3.125,0.31,0.67,1.63,62.0,134.0,38.0,1.0
7.0,7.0,49.0,1.0,0.245,1.0,1.71,12.0,49.0,7.0,1.0
9.0,20.0,180.0,2.222,0.367,0.9,2.2,66.0,162.0,30.0,1.0
3.0,104.0,312.0,34.667,0.606,0.683,9.95,189.0,213.0,19.0,1.0
8.0,25.0,200.0,3.125,0.285,0.88,1.36,57.0,176.0,42.0,1.0
6.0,6.0,36.0,1.0,0.361,1.0,1.44,13.0,36.0,9.0,1.0
14.0,27.0,378.0,1.929,0.479,0.709,7.24,181.0,268.0,25.0,1.0
10.0,285.0,2850.0,28.5,0.175,0.598,1.58,499.0,1703.0,315.0,1.0
10.0,508.0,5080.0,50.8,0.131,0.51,1.27,667.0,2593.0,527.0,1.0
8.0,272.0,2176.0,34.0,0.189,0.688,1.32,411.0,1497.0,311.0,1.0
9.0,79.0,711.0,8.778,0.323,0.873,2.19,230.0,621.0,105.0,1.0
9.0,197.0,1773.0,21.889,0.274,0.699,1.74,485.0,1240.0,278.0,1.0
12.0,105.0,1260.0,8.75,0.37,0.717,2.91,466.0,903.0,160.0,1.0
11.0,8.0,88.0,0.727,0.443,0.466,39.0,39.0,41.0,1.0,1.0
8.0,33.0,264.0,4.125,0.39,0.973,1.72,103.0,257.0,60.0,1.0
7.0,31.0,217.0,4.429,0.267,0.714,2.15,58.0,155.0,27.0,1.0
10.0,25.0,250.0,2.5,0.332,0.772,1.89,83.0,193.0,44.0,1.0
7.0,21.0,147.0,3.0,0.313,0.667,2.09,46.0,98.0,22.0,1.0
25.0,261.0,6525.0,10.44,0.887,0.945,17.75,5785.0,6164.0,326.0,1.0
16.0,24.0,384.0,1.5,0.411,0.872,4.51,158.0,335.0,35.0,1.0
10.0,18.0,180.0,1.8,0.289,0.744,2.6,52.0,134.0,20.0,1.0
6.0,33.0,198.0,5.5,0.52,0.995,2.24,103.0,197.0,46.0,1.0
5.0,19.0,95.0,3.8,0.232,0.4,5.5,22.0,38.0,4.0,1.0
7.0,22.0,154.0,3.143,0.156,0.519,1.6,24.0,80.0,15.0,1.0
16.0,341.0,5456.0,21.313,0.378,0.724,5.23,2060.0,3949.0,394.0,1.0
5.0,6.0,30.0,1.2,0.433,1.0,1.63,13.0,30.0,8.0,1.0
9.0,29.0,261.0,3.222,0.31,0.686,2.13,81.0,179.0,38.0,1.0
5.0,12.0,60.0,2.4,0.267,0.733,1.78,16.0,44.0,9.0,1.0
24.0,170.0,4080.0,7.083,0.924,0.997,15.9,3768.0,4068.0,237.0,1.0
7.0,34.0,238.0,4.857,0.298,0.937,1.31,71.0,223.0,54.0,1.0
8.0,17.0,136.0,2.125,0.228,0.86,1.48,31.0,117.0,21.0,1.0
10.0,34.0,340.0,3.4,0.303,0.8,1.81,103.0,272.0,57.0,1.0
6.0,7.0,42.0,1.167,0.357,0.548,7.5,15.0,23.0,2.0,1.0
9.0,92.0,828.0,10.222,0.292,0.843,2.05,242.0,698.0,118.0,1.0
10.0,15.0,150.0,1.5,0.313,0.78,2.24,47.0,117.0,21.0,1.0
8.0,64.0,512.0,8.0,0.301,0.857,1.93,154.0,439.0,80.0,1.0
10.0,19.0,190.0,1.9,0.363,0.837,2.46,69.0,159.0,28.0,1.0
1.0,35.0,35.0,35.0,0.2,1.0,1.17,7.0,35.0,6.0,1.0
15.0,342.0,5130.0,22.8,0.24,0.548,2.49,1232.0,2810.0,495.0,1.0
7.0,11.0,77.0,1.571,0.39,0.766,1.76,30.0,59.0,17.0,1.0
14.0,320.0,4480.0,22.857,0.354,0.585,4.46,1584.0,2621.0,355.0,1.0
8.0,64.0,512.0,8.0,0.541,0.947,3.85,277.0,485.0,72.0,1.0
5.0,31.0,155.0,6.2,0.419,0.948,1.91,65.0,147.0,34.0,1.0
10.0,19.0,190.0,1.9,0.379,0.816,2.12,72.0,155.0,34.0,1.0
7.0,27.0,189.0,3.857,0.37,0.841,1.79,70.0,159.0,39.0,1.0
8.0,18.0,144.0,2.25,0.354,0.757,1.65,51.0,109.0,31.0,1.0
5.0,6.0,30.0,1.2,0.333,0.967,2.5,10.0,29.0,4.0,1.0
9.0,92.0,828.0,10.222,0.287,0.694,1.93,238.0,575.0,123.0,1.0
7.0,85.0,595.0,12.143,0.192,0.869,1.3,114.0,517.0,88.0,1.0
10.0,38.0,380.0,3.8,0.434,0.892,2.89,165.0,339.0,57.0,1.0
8.0,12.0,96.0,1.5,0.417,0.969,2.11,40.0,93.0,19.0,1.0
10.0,34.0,340.0,3.4,0.297,0.885,1.71,101.0,301.0,59.0,1.0
9.0,35.0,315.0,3.889,0.362,0.825,1.97,114.0,260.0,58.0,1.0
9.0,93.0,837.0,10.333,0.278,0.847,1.66,233.0,709.0,140.0,1.0
14.0,359.0,5026.0,25.643,0.368,0.615,4.56,1848.0,3093.0,405.0,1.0
9.0,535.0,4815.0,59.444,0.173,0.667,1.36,832.0,3214.0,613.0,1.0
11.0,123.0,1353.0,11.182,0.25,0.514,1.95,338.0,695.0,173.0,1.0
11.0,71.0,781.0,6.455,0.37,0.726,2.41,289.0,567.0,120.0,1.0
1.0,200.0,200.0,200.0,0.13,1.0,1.04,26.0,200.0,25.0,1.0
8.0,8.0,64.0,1.0,0.219,0.875,1.56,14.0,56.0,9.0,1.0
8.0,398.0,3184.0,49.75,0.279,0.664,1.7,887.0,2113.0,521.0,1.0
9.0,285.0,2565.0,31.667,0.338,0.765,2.42,866.0,1961.0,358.0,1.0
9.0,61.0,549.0,6.778,0.213,0.683,1.6,117.0,375.0,73.0,1.0
5.0,42.0,210.0,8.4,0.257,0.838,1.46,54.0,176.0,37.0,1.0
5.0,7.0,35.0,1.4,0.457,1.0,1.45,16.0,35.0,11.0,1.0
9.0,45.0,405.0,5.0,0.447,0.896,3.23,181.0,363.0,56.0,1.0
12.0,50.0,600.0,4.167,0.345,0.627,2.72,207.0,376.0,76.0,1.0
7.0,54.0,378.0,7.714,0.235,0.799,1.53,89.0,302.0,58.0,1.0
1.0,10.0,10.0,10.0,0.8,1.0,4.0,8.0,10.0,2.0,1.0
7.0,12.0,84.0,1.714,0.25,0.524,1.75,21.0,44.0,12.0,1.0
6.0,45.0,270.0,7.5,0.422,0.881,1.73,114.0,238.0,66.0,1.0
10.0,18.0,180.0,1.8,0.583,0.894,7.5,105.0,161.0,14.0,1.0
8.0,12.0,96.0,1.5,0.531,0.813,2.83,51.0,78.0,18.0,1.0
7.0,9.0,63.0,1.286,0.317,0.81,1.54,20.0,51.0,13.0,1.0
10.0,41.0,410.0,4.1,0.324,0.81,1.87,133.0,332.0,71.0,1.0
6.0,7.0,42.0,1.167,0.429,0.881,3.6,18.0,37.0,5.0,1.0
7.0,67.0,469.0,9.571,0.258,0.548,1.7,121.0,257.0,71.0,1.0
7.0,48.0,336.0,6.857,0.268,0.652,1.61,90.0,219.0,56.0,1.0
11.0,243.0,2673.0,22.091,0.117,0.342,1.41,314.0,914.0,223.0,1.0
8.0,10.0,80.0,1.25,0.45,0.988,1.71,36.0,79.0,21.0,1.0
8.0,99.0,792.0,12.375,0.351,0.962,1.66,278.0,762.0,167.0,1.0
7.0,2.0,14.0,0.286,0.857,0.857,12.0,12.0,12.0,1.0,1.0
5.0,13.0,65.0,2.6,0.477,0.938,1.48,31.0,61.0,21.0,1.0
10.0,35.0,350.0,3.5,0.091,0.157,2.67,32.0,55.0,12.0,1.0
9.0,44.0,396.0,4.889,0.449,0.879,2.97,178.0,348.0,60.0,1.0
9.0,85.0,765.0,9.444,0.308,0.744,1.95,236.0,569.0,121.0,1.0
8.0,23.0,184.0,2.875,0.277,0.832,1.7,51.0,153.0,30.0,1.0
4.0,65.0,260.0,16.25,0.296,0.631,2.66,77.0,164.0,29.0,1.0
9.0,69.0,621.0,7.667,0.343,0.876,1.75,213.0,544.0,122.0,1.0
9.0,534.0,4806.0,59.333,0.134,0.503,1.34,644.0,2419.0,482.0,1.0
8.0,13.0,104.0,1.625,0.452,0.971,1.96,47.0,101.0,24.0,1.0
9.0,181.0,1629.0,20.111,0.217,0.661,1.66,354.0,1077.0,213.0,1.0
8.0,12.0,96.0,1.5,0.427,1.0,1.64,41.0,96.0,25.0,1.0
7.0,11.0,77.0,1.571,0.364,0.909,1.75,28.0,70.0,16.0,1.0
9.0,20.0,180.0,2.222,0.461,1.0,2.59,83.0,180.0,32.0,1.0
25.0,495.0,12375.0,19.8,0.464,0.952,7.33,5748.0,11777.0,784.0,1.0
11.0,141.0,1551.0,12.818,0.366,0.79,2.85,567.0,1225.0,199.0,1.0
6.0,96.0,576.0,16.0,0.198,0.668,1.61,114.0,385.0,71.0,1.0
5.0,7.0,35.0,1.4,0.486,0.914,8.5,17.0,32.0,2.0,1.0
8.0,10.0,80.0,1.25,0.363,0.913,3.22,29.0,73.0,9.0,1.0
10.0,179.0,1790.0,17.9,0.2,0.758,1.41,358.0,1356.0,254.0,1.0
10.0,14.0,140.0,1.4,0.314,0.9,1.91,44.0,126.0,23.0,1.0
5.0,5.0,25.0,1.0,0.52,1.0,2.17,13.0,25.0,6.0,1.0
5.0,30.0,150.0,6.0,0.16,0.66,1.71,24.0,99.0,14.0,1.0
1.0,60.0,60.0,60.0,0.217,1.0,1.08,13.0,60.0,12.0,1.0
9.0,47.0,423.0,5.222,0.492,0.948,2.42,208.0,401.0,86.0,1.0
9.0,155.0,1395.0,17.222,0.376,0.722,2.53,524.0,1007.0,207.0,1.0
8.0,46.0,368.0,5.75,0.285,0.791,1.42,105.0,291.0,74.0,1.0
10.0,53.0,530.0,5.3,0.306,0.889,1.84,162.0,471.0,88.0,1.0
9.0,101.0,909.0,11.222,0.196,0.771,1.22,178.0,701.0,146.0,1.0
16.0,309.0,4944.0,19.313,0.382,0.549,5.38,1890.0,2713.0,351.0,1.0
16.0,12.0,192.0,0.75,0.526,0.833,7.21,101.0,160.0,14.0,1.0
10.0,271.0,2710.0,27.1,0.173,0.557,1.47,469.0,1510.0,318.0,1.0
8.0,14.0,112.0,1.75,0.295,0.857,1.83,33.0,96.0,18.0,1.0
8.0,16.0,128.0,2.0,0.406,0.93,1.68,52.0,119.0,31.0,1.0
9.0,107.0,963.0,11.889,0.209,0.778,1.38,201.0,749.0,146.0,1.0
5.0,95.0,475.0,19.0,0.255,0.787,1.73,121.0,374.0,70.0,1.0
10.0,29.0,290.0,2.9,0.383,0.834,2.47,111.0,242.0,45.0,1.0
7.0,33.0,231.0,4.714,0.264,0.844,1.2,61.0,195.0,51.0,1.0
9.0,64.0,576.0,7.111,0.465,0.899,2.58,268.0,518.0,104.0,1.0
7.0,14.0,98.0,2.0,0.286,1.0,1.87,28.0,98.0,15.0,1.0
8.0,80.0,640.0,10.0,0.197,0.769,1.48,126.0,492.0,85.0,1.0
5.0,4.0,20.0,0.8,0.45,0.75,2.25,9.0,15.0,4.0,1.0
7.0,121.0,847.0,17.286,0.276,0.607,1.79,234.0,514.0,131.0,1.0
8.0,12.0,96.0,1.5,0.406,0.896,1.86,39.0,86.0,21.0,1.0
28.0,281.0,7868.0,10.036,0.318,0.551,4.72,2502.0,4339.0,530.0,1.0
9.0,123.0,1107.0,13.667,0.359,0.898,2.78,397.0,994.0,143.0,1.0
8.0,10.0,80.0,1.25,0.4,0.825,2.0,32.0,66.0,16.0,1.0
8.0,12.0,96.0,1.5,0.438,1.0,1.91,42.0,96.0,22.0,1.0
16.0,183.0,2928.0,11.438,0.413,0.787,4.81,1208.0,2305.0,251.0,1.0
8.0,26.0,208.0,3.25,0.264,0.62,1.45,55.0,129.0,38.0,1.0
9.0,54.0,486.0,6.0,0.191,0.741,1.24,93.0,360.0,75.0,1.0
11.0,179.0,1969.0,16.273,0.33,0.733,2.88,650.0,1444.0,226.0,1.0
7.0,30.0,210.0,4.286,0.329,1.0,1.38,69.0,210.0,50.0,1.0
10.0,31.0,310.0,3.1,0.339,0.713,2.14,105.0,221.0,49.0,1.0
6.0,48.0,288.0,8.0,0.316,0.965,1.57,91.0,278.0,58.0,1.0
13.0,135.0,1755.0,10.385,0.492,0.833,5.5,864.0,1462.0,157.0,1.0
12.0,311.0,3732.0,25.917,0.195,0.781,1.64,727.0,2914.0,443.0,1.0
8.0,21.0,168.0,2.625,0.411,0.994,2.56,69.0,167.0,27.0,1.0
4.0,98.0,392.0,24.5,0.523,0.98,2.14,205.0,384.0,96.0,1.0
