0.13,-0.1,1.05,1.89,2.97,4.03,4.39,3.6,3.02,3.02,1.89,2.12,0.7,2.46,4.28,1.52,1.25,1.0,1.73,0.97,0.06,1.0
-1.09,0.23,1.76,2.52,3.34,4.23,7.85,3.02,2.13,3.44,1.64,0.76,-1.04,0.45,1.18,1.39,1.18,0.06,0.83,-0.41,1.67,1.0
1.63,1.15,1.21,0.25,0.99,1.39,1.86,2.87,2.74,2.07,3.11,2.4,2.97,3.45,5.12,1.82,2.9,2.45,2.85,2.09,-0.91,1.0
1.68,-0.07,0.42,-0.92,2.82,0.84,-0.17,-0.82,0.98,0.65,0.64,2.3,0.77,2.73,4.97,4.23,3.19,1.23,1.45,0.19,-1.17,1.0
0.16,0.52,-0.3,0.96,3.66,0.43,1.74,2.48,1.46,0.36,0.78,2.29,2.56,4.24,5.15,2.98,3.27,2.6,2.98,1.01,0.07,1.0
-0.69,-0.82,1.68,0.65,1.95,0.04,1.29,1.84,1.35,1.59,2.96,2.55,3.3,3.67,3.42,2.43,3.33,1.59,1.76,1.28,-0.82,1.0
-0.19,0.75,-0.21,1.08,2.0,2.89,1.55,2.96,0.22,2.74,0.11,3.24,4.44,4.23,4.07,2.28,3.92,1.52,3.65,-1.01,1.09,1.0
1.05,0.27,0.64,-0.04,1.06,0.93,-0.64,-0.16,0.84,1.33,3.39,3.93,4.16,3.58,6.6,2.85,6.48,3.2,2.72,2.08,0.03,1.0
-0.56,1.62,0.84,1.82,2.92,2.37,3.69,4.18,2.72,2.55,0.38,2.6,2.86,0.94,2.48,1.16,3.11,2.26,-0.1,1.2,-2.23,1.0
-1.56,-0.57,0.8,2.33,1.86,-0.01,3.48,-0.26,0.92,2.16,1.52,1.87,3.08,3.28,2.26,4.48,2.45,2.48,1.14,0.92,1.59,1.0
-0.08,1.08,1.04,1.18,1.96,0.09,2.16,0.53,0.43,3.1,2.3,3.4,2.92,5.94,4.53,6.71,4.59,1.03,1.91,1.51,-0.31,1.0
1.07,0.71,-0.18,-0.8,0.27,0.11,0.57,1.76,0.25,-0.23,2.81,3.06,3.34,3.52,5.09,5.1,3.3,2.15,1.83,1.06,-0.25,1.0
0.41,-1.24,-0.68,0.76,3.25,2.7,5.1,2.61,1.89,1.74,-0.26,3.16,2.96,1.34,3.54,1.62,2.13,1.86,0.97,0.53,-0.77,1.0
-1.65,-0.66,1.05,-0.91,-0.29,-0.11,1.3,1.68,1.24,1.52,2.09,3.09,2.15,4.55,5.59,2.94,1.69,4.74,2.03,2.46,1.25,1.0
0.64,-0.16,1.42,3.68,3.56,3.21,5.33,4.61,3.42,3.94,1.16,1.3,2.18,0.13,0.68,-0.24,3.21,1.26,1.83,0.95,0.58,1.0
1.59,0.77,-0.04,1.64,1.66,2.88,1.48,1.56,1.66,3.68,2.47,1.98,0.54,2.48,2.84,1.8,2.75,1.26,0.97,0.94,-0.42,1.0
0.43,0.91,2.61,-1.67,2.35,0.1,1.55,1.63,-0.9,-1.15,1.68,2.55,4.35,4.4,5.93,5.22,3.08,2.98,1.15,0.05,0.52,1.0
-0.04,-0.25,1.34,2.37,2.9,3.4,3.97,1.35,2.61,1.13,3.1,2.23,1.12,0.57,1.7,2.41,1.4,0.74,1.84,-0.81,0.27,1.0
1.43,-0.09,0.24,0.18,2.24,0.45,-0.2,1.23,-0.41,2.4,2.37,3.2,4.27,2.82,6.34,5.05,5.24,1.74,2.93,0.17,-0.8,1.0
0.6,-0.66,2.61,3.91,4.18,4.49,6.24,3.46,2.82,4.31,2.91,2.95,-1.49,-0.21,-0.47,-0.09,0.35,-0.87,-1.2,0.52,-0.14,1.0
-0.02,0.24,1.39,1.65,1.24,3.85,3.02,3.77,2.03,2.3,1.87,1.04,0.92,0.44,2.56,1.5,0.07,1.46,-0.1,2.25,-1.08,1.0
-0.39,2.27,2.1,2.6,3.05,4.26,3.34,1.04,3.08,2.87,1.32,1.92,1.83,1.6,1.71,0.98,1.37,1.94,1.76,-0.26,0.67,1.0
-0.71,-0.29,2.43,3.52,4.58,5.52,5.92,5.05,3.33,0.49,1.03,0.5,0.84,0.6,-0.76,0.36,1.52,0.74,0.03,0.76,0.44,1.0
-0.8,1.3,0.42,1.58,1.29,5.25,4.24,3.3,4.76,3.03,1.58,0.15,1.01,-0.59,1.42,1.05,3.19,1.28,0.05,-0.04,0.9,1.0
1.85,1.8,-0.08,0.65,1.29,1.53,0.48,0.37,1.7,0.78,1.88,2.46,3.52,1.72,4.23,4.1,2.9,2.21,1.08,1.75,0.97,1.0
-1.24,1.55,0.37,1.34,1.9,3.63,3.0,1.56,0.43,1.5,1.01,2.46,2.43,2.53,3.48,1.96,2.3,2.26,-0.23,0.53,0.44,1.0
0.46,1.21,0.65,1.05,4.47,4.46,5.1,2.55,4.23,3.77,1.94,1.34,1.01,0.84,0.55,1.77,1.93,2.21,1.5,1.35,0.09,1.0
0.34,-0.11,2.56,1.88,3.7,2.74,4.89,4.5,3.38,1.69,2.01,3.14,0.79,1.74,1.48,2.79,0.04,0.83,1.97,-0.73,-1.38,1.0
0.78,1.44,2.07,1.74,1.67,2.61,4.76,1.92,2.28,2.54,2.2,4.58,2.97,1.71,3.14,4.55,3.53,1.69,0.14,0.55,0.54,1.0
